date,store_id,sku_id,category,region,price,promotion,holiday,units_sold,lead_time_days,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28,day_of_week,month,week_of_year,weekend
2025-12-15,S05,SKU008,Household,Central,252.69,0,0,28,4,25.0,20.0,34.0,34.0,23.857142857142858,25.857142857142858,0,12,51,0
2025-12-16,S05,SKU008,Household,Central,253.44,0,0,23,3,28.0,22.0,32.0,19.0,25.0,25.642857142857142,1,12,51,0
2025-12-17,S05,SKU008,Household,Central,247.95,0,0,21,9,23.0,30.0,19.0,20.0,25.142857142857142,25.785714285714285,2,12,51,0
2025-12-18,S05,SKU008,Household,Central,245.39,0,0,28,5,21.0,17.0,21.0,25.0,23.857142857142858,25.821428571428573,3,12,51,0
2025-12-19,S05,SKU008,Household,Central,224.24,1,0,45,7,28.0,27.0,37.0,21.0,25.428571428571427,25.928571428571427,4,12,51,0
2025-12-20,S05,SKU008,Household,Central,256.26,0,0,32,3,45.0,26.0,31.0,25.0,28.0,26.785714285714285,5,12,51,1
2025-12-21,S05,SKU008,Household,Central,243.1,0,0,30,7,32.0,25.0,33.0,30.0,28.857142857142858,27.035714285714285,6,12,51,1
2025-12-22,S05,SKU008,Household,Central,244.37,0,0,26,8,30.0,28.0,20.0,23.0,29.571428571428573,27.035714285714285,0,12,52,0
2025-12-23,S05,SKU008,Household,Central,251.2,0,0,31,8,26.0,23.0,22.0,23.0,29.285714285714285,27.142857142857142,1,12,52,0
2025-12-24,S05,SKU008,Household,Central,251.32,0,0,30,6,31.0,21.0,30.0,28.0,30.428571428571427,27.428571428571427,2,12,52,0
2025-12-25,S05,SKU008,Household,Central,246.7,0,1,37,8,30.0,28.0,17.0,21.0,31.714285714285715,27.5,3,12,52,0
2025-12-26,S05,SKU008,Household,Central,250.89,0,0,30,6,37.0,45.0,27.0,21.0,33.0,28.071428571428573,4,12,52,0
2025-12-27,S05,SKU008,Household,Central,253.91,0,0,32,9,30.0,32.0,26.0,29.0,30.857142857142858,28.392857142857142,5,12,52,1
2025-12-28,S05,SKU008,Household,Central,245.54,0,0,29,2,32.0,30.0,25.0,31.0,30.857142857142858,28.5,6,12,52,1
2025-12-29,S05,SKU008,Household,Central,258.44,0,0,26,9,29.0,26.0,28.0,34.0,30.714285714285715,28.428571428571427,0,12,1,0
2025-12-30,S05,SKU008,Household,Central,248.46,0,0,21,7,26.0,31.0,23.0,32.0,30.714285714285715,28.142857142857142,1,12,1,0
2025-12-31,S05,SKU008,Household,Central,244.22,0,0,25,3,21.0,30.0,21.0,19.0,29.285714285714285,27.75,2,12,1,0
2024-01-29,S05,SKU009,Beverages,Central,349.74,0,0,66,7,62.0,68.0,76.0,58.0,63.0,63.5,0,1,5,0
2024-01-30,S05,SKU009,Beverages,Central,352.27,0,0,58,9,66.0,60.0,52.0,63.0,62.714285714285715,63.785714285714285,1,1,5,0
2024-01-31,S05,SKU009,Beverages,Central,348.63,0,0,69,7,58.0,65.0,53.0,57.0,62.42857142857143,63.607142857142854,2,1,5,0
2024-02-01,S05,SKU009,Beverages,Central,358.08,0,0,58,3,69.0,58.0,54.0,58.0,63.0,64.03571428571429,3,2,5,0
2024-02-02,S05,SKU009,Beverages,Central,354.92,0,0,63,5,58.0,62.0,51.0,55.0,63.0,64.03571428571429,4,2,5,0
2024-02-03,S05,SKU009,Beverages,Central,359.99,0,0,57,2,63.0,66.0,69.0,74.0,63.142857142857146,64.32142857142857,5,2,5,1
2024-02-04,S05,SKU009,Beverages,Central,354.84,0,0,64,7,57.0,62.0,71.0,90.0,61.857142857142854,63.714285714285715,6,2,5,1
2024-02-05,S05,SKU009,Beverages,Central,358.09,0,0,64,6,64.0,66.0,68.0,57.0,62.142857142857146,62.785714285714285,0,2,6,0
2024-02-06,S05,SKU009,Beverages,Central,355.92,0,0,56,4,64.0,58.0,60.0,71.0,61.857142857142854,63.035714285714285,1,2,6,0
2024-02-07,S05,SKU009,Beverages,Central,363.7,0,0,66,2,56.0,69.0,65.0,58.0,61.57142857142857,62.5,2,2,6,0
2024-02-08,S05,SKU009,Beverages,Central,349.91,0,0,71,6,66.0,58.0,58.0,69.0,61.142857142857146,62.785714285714285,3,2,6,0
2024-02-09,S05,SKU009,Beverages,Central,356.92,0,0,54,5,71.0,63.0,62.0,73.0,63.0,62.857142857142854,4,2,6,0
2024-02-10,S05,SKU009,Beverages,Central,350.9,0,0,64,7,54.0,57.0,66.0,63.0,61.714285714285715,62.17857142857143,5,2,6,1
2024-02-11,S05,SKU009,Beverages,Central,361.04,0,0,70,9,64.0,64.0,62.0,65.0,62.714285714285715,62.214285714285715,6,2,6,1
2024-02-12,S05,SKU009,Beverages,Central,355.86,0,0,57,6,70.0,64.0,66.0,76.0,63.57142857142857,62.392857142857146,0,2,7,0
2024-02-13,S05,SKU009,Beverages,Central,352.1,0,0,68,7,57.0,56.0,58.0,52.0,62.57142857142857,61.714285714285715,1,2,7,0
2024-02-14,S05,SKU009,Beverages,Central,348.32,0,0,67,9,68.0,66.0,69.0,53.0,64.28571428571429,62.285714285714285,2,2,7,0
2024-02-15,S05,SKU009,Beverages,Central,360.86,0,0,64,3,67.0,71.0,58.0,54.0,64.42857142857143,62.785714285714285,3,2,7,0
2024-02-16,S05,SKU009,Beverages,Central,369.22,0,0,68,7,64.0,54.0,63.0,51.0,63.42857142857143,63.142857142857146,4,2,7,0
2024-02-17,S05,SKU009,Beverages,Central,362.38,0,0,60,8,68.0,64.0,57.0,69.0,65.42857142857143,63.75,5,2,7,1
2024-02-18,S05,SKU009,Beverages,Central,361.12,0,0,72,3,60.0,70.0,64.0,71.0,64.85714285714286,63.42857142857143,6,2,7,1
2024-02-19,S05,SKU009,Beverages,Central,350.47,0,0,62,8,72.0,57.0,64.0,68.0,65.14285714285714,63.464285714285715,0,2,8,0
2024-02-20,S05,SKU009,Beverages,Central,353.9,0,0,60,2,62.0,68.0,56.0,60.0,65.85714285714286,63.25,1,2,8,0
2024-02-21,S05,SKU009,Beverages,Central,362.48,0,0,62,4,60.0,67.0,66.0,65.0,64.71428571428571,63.25,2,2,8,0
2024-02-22,S05,SKU009,Beverages,Central,363.49,0,0,65,4,62.0,64.0,71.0,58.0,64.0,63.142857142857146,3,2,8,0
2024-02-23,S05,SKU009,Beverages,Central,346.15,0,0,66,6,65.0,68.0,54.0,62.0,64.14285714285714,63.392857142857146,4,2,8,0
2024-02-24,S05,SKU009,Beverages,Central,362.49,0,0,70,8,66.0,60.0,64.0,66.0,63.857142857142854,63.535714285714285,5,2,8,1
2024-02-25,S05,SKU009,Beverages,Central,353.04,0,0,64,8,70.0,72.0,70.0,62.0,65.28571428571429,63.67857142857143,6,2,8,1
2024-02-26,S05,SKU009,Beverages,Central,367.57,0,0,60,2,64.0,62.0,57.0,66.0,64.14285714285714,63.75,0,2,9,0
2024-02-27,S05,SKU009,Beverages,Central,360.08,0,0,67,4,60.0,60.0,68.0,58.0,63.857142857142854,63.535714285714285,1,2,9,0
2024-02-28,S05,SKU009,Beverages,Central,328.74,1,0,85,6,67.0,62.0,67.0,69.0,64.85714285714286,63.857142857142854,2,2,9,0
2024-02-29,S05,SKU009,Beverages,Central,358.58,0,0,61,6,85.0,65.0,64.0,58.0,68.14285714285714,64.42857142857143,3,2,9,0
2024-03-01,S05,SKU009,Beverages,Central,352.69,0,0,73,5,61.0,66.0,68.0,63.0,67.57142857142857,64.53571428571429,4,3,9,0
2024-03-02,S05,SKU009,Beverages,Central,354.09,0,0,72,4,73.0,70.0,60.0,57.0,68.57142857142857,64.89285714285714,5,3,9,1
2024-03-03,S05,SKU009,Beverages,Central,351.7,0,0,78,7,72.0,64.0,72.0,64.0,68.85714285714286,65.42857142857143,6,3,9,1
2024-03-04,S05,SKU009,Beverages,Central,350.7,0,0,75,4,78.0,60.0,62.0,64.0,70.85714285714286,65.92857142857143,0,3,10,0
2024-03-05,S05,SKU009,Beverages,Central,352.56,0,0,70,3,75.0,67.0,60.0,56.0,73.0,66.32142857142857,1,3,10,0
2024-03-06,S05,SKU009,Beverages,Central,348.92,0,0,61,2,70.0,85.0,62.0,66.0,73.42857142857143,66.82142857142857,2,3,10,0
2024-03-07,S05,SKU009,Beverages,Central,362.68,0,0,72,4,61.0,61.0,65.0,71.0,70.0,66.64285714285714,3,3,10,0
2024-03-08,S05,SKU009,Beverages,Central,364.88,0,0,64,9,72.0,73.0,66.0,54.0,71.57142857142857,66.67857142857143,4,3,10,0
2024-03-09,S05,SKU009,Beverages,Central,344.74,0,0,77,6,64.0,72.0,70.0,64.0,70.28571428571429,67.03571428571429,5,3,10,1
2024-03-10,S05,SKU009,Beverages,Central,355.41,0,0,70,9,77.0,78.0,64.0,70.0,71.0,67.5,6,3,10,1
2024-03-11,S05,SKU009,Beverages,Central,360.2,0,0,69,2,70.0,75.0,60.0,57.0,69.85714285714286,67.5,0,3,11,0
2024-03-12,S05,SKU009,Beverages,Central,351.55,0,0,70,6,69.0,70.0,67.0,68.0,69.0,67.92857142857143,1,3,11,0
2024-03-13,S05,SKU009,Beverages,Central,359.35,0,0,63,5,70.0,61.0,85.0,67.0,69.0,68.0,2,3,11,0
2024-03-14,S05,SKU009,Beverages,Central,356.81,0,0,68,4,63.0,72.0,61.0,64.0,69.28571428571429,67.85714285714286,3,3,11,0
2024-03-15,S05,SKU009,Beverages,Central,357.01,0,0,73,7,68.0,64.0,73.0,68.0,68.71428571428571,68.0,4,3,11,0
2024-03-16,S05,SKU009,Beverages,Central,342.47,0,0,73,7,73.0,77.0,72.0,60.0,70.0,68.17857142857143,5,3,11,1
2024-03-17,S05,SKU009,Beverages,Central,363.61,0,0,70,7,73.0,70.0,78.0,72.0,69.42857142857143,68.64285714285714,6,3,11,1
2024-03-18,S05,SKU009,Beverages,Central,359.87,0,0,62,9,70.0,69.0,75.0,62.0,69.42857142857143,68.57142857142857,0,3,12,0
2024-03-19,S05,SKU009,Beverages,Central,359.75,0,0,65,2,62.0,70.0,70.0,60.0,68.42857142857143,68.57142857142857,1,3,12,0
2024-03-20,S05,SKU009,Beverages,Central,357.89,0,0,73,3,65.0,63.0,61.0,62.0,67.71428571428571,68.75,2,3,12,0
2024-03-21,S05,SKU009,Beverages,Central,328.42,1,0,88,3,73.0,68.0,72.0,65.0,69.14285714285714,69.14285714285714,3,3,12,0
2024-03-22,S05,SKU009,Beverages,Central,354.55,0,0,66,3,88.0,73.0,64.0,66.0,72.0,69.96428571428571,4,3,12,0
2024-03-23,S05,SKU009,Beverages,Central,366.6,0,0,68,8,66.0,73.0,77.0,70.0,71.0,69.96428571428571,5,3,12,1
2024-03-24,S05,SKU009,Beverages,Central,361.92,0,0,71,5,68.0,70.0,70.0,64.0,70.28571428571429,69.89285714285714,6,3,12,1
2024-03-25,S05,SKU009,Beverages,Central,361.08,0,0,72,9,71.0,62.0,69.0,60.0,70.42857142857143,70.14285714285714,0,3,13,0
2024-03-26,S05,SKU009,Beverages,Central,348.39,0,0,70,3,72.0,65.0,70.0,67.0,71.85714285714286,70.57142857142857,1,3,13,0
2024-03-27,S05,SKU009,Beverages,Central,354.95,0,0,62,8,70.0,73.0,63.0,85.0,72.57142857142857,70.67857142857143,2,3,13,0
2024-03-28,S05,SKU009,Beverages,Central,358.64,0,0,60,2,62.0,88.0,68.0,61.0,71.0,69.85714285714286,3,3,13,0
2024-03-29,S05,SKU009,Beverages,Central,347.58,0,0,61,6,60.0,66.0,73.0,73.0,67.0,69.82142857142857,4,3,13,0
2024-03-30,S05,SKU009,Beverages,Central,348.69,0,0,74,7,61.0,68.0,73.0,72.0,66.28571428571429,69.39285714285714,5,3,13,1
2024-03-31,S05,SKU009,Beverages,Central,361.49,0,0,75,7,74.0,71.0,70.0,78.0,67.14285714285714,69.46428571428571,6,3,13,1
2024-04-01,S05,SKU009,Beverages,Central,356.05,0,0,65,6,75.0,72.0,62.0,75.0,67.71428571428571,69.35714285714286,0,4,14,0
2024-04-02,S05,SKU009,Beverages,Central,362.74,0,0,65,2,65.0,70.0,65.0,70.0,66.71428571428571,69.0,1,4,14,0
2024-04-03,S05,SKU009,Beverages,Central,362.31,0,0,69,8,65.0,62.0,73.0,61.0,66.0,68.82142857142857,2,4,14,0
2024-04-04,S05,SKU009,Beverages,Central,358.83,0,0,72,9,69.0,60.0,88.0,72.0,67.0,69.10714285714286,3,4,14,0
2024-04-05,S05,SKU009,Beverages,Central,353.96,0,0,62,9,72.0,61.0,66.0,64.0,68.71428571428571,69.10714285714286,4,4,14,0
2024-04-06,S05,SKU009,Beverages,Central,333.33,1,0,99,8,62.0,74.0,68.0,77.0,68.85714285714286,69.03571428571429,5,4,14,1
2024-04-07,S05,SKU009,Beverages,Central,354.33,0,0,68,3,99.0,75.0,71.0,70.0,72.42857142857143,69.82142857142857,6,4,14,1
2024-04-08,S05,SKU009,Beverages,Central,361.08,0,0,54,3,68.0,65.0,72.0,69.0,71.42857142857143,69.75,0,4,15,0
2024-04-09,S05,SKU009,Beverages,Central,346.16,0,0,66,7,54.0,65.0,70.0,70.0,69.85714285714286,69.21428571428571,1,4,15,0
2024-04-10,S05,SKU009,Beverages,Central,357.05,0,0,65,8,66.0,69.0,62.0,63.0,70.0,69.07142857142857,2,4,15,0
2024-04-11,S05,SKU009,Beverages,Central,334.42,1,0,82,2,65.0,72.0,60.0,68.0,69.42857142857143,69.14285714285714,3,4,15,0
2024-04-12,S05,SKU009,Beverages,Central,354.77,0,0,60,5,82.0,62.0,61.0,73.0,70.85714285714286,69.64285714285714,4,4,15,0
2024-04-13,S05,SKU009,Beverages,Central,335.81,1,0,93,7,60.0,99.0,74.0,73.0,70.57142857142857,69.17857142857143,5,4,15,1
2024-04-14,S05,SKU009,Beverages,Central,363.62,0,0,81,4,93.0,68.0,75.0,70.0,69.71428571428571,69.89285714285714,6,4,15,1
2024-04-15,S05,SKU009,Beverages,Central,350.47,0,0,68,8,81.0,54.0,65.0,62.0,71.57142857142857,70.28571428571429,0,4,16,0
2024-04-16,S05,SKU009,Beverages,Central,365.37,0,0,76,7,68.0,66.0,65.0,65.0,73.57142857142857,70.5,1,4,16,0
2024-04-17,S05,SKU009,Beverages,Central,357.12,0,0,74,3,76.0,65.0,69.0,73.0,75.0,70.89285714285714,2,4,16,0
2024-04-18,S05,SKU009,Beverages,Central,356.69,0,0,68,2,74.0,82.0,72.0,88.0,76.28571428571429,70.92857142857143,3,4,16,0
2024-04-19,S05,SKU009,Beverages,Central,362.96,0,0,58,2,68.0,60.0,62.0,66.0,74.28571428571429,70.21428571428571,4,4,16,0
2024-04-20,S05,SKU009,Beverages,Central,354.21,0,0,68,5,58.0,93.0,99.0,68.0,74.0,69.92857142857143,5,4,16,1
2024-04-21,S05,SKU009,Beverages,Central,324.25,1,0,89,3,68.0,81.0,68.0,71.0,70.42857142857143,69.92857142857143,6,4,16,1
2024-04-22,S05,SKU009,Beverages,Central,359.64,0,0,67,9,89.0,68.0,54.0,72.0,71.57142857142857,70.57142857142857,0,4,17,0
2024-04-23,S05,SKU009,Beverages,Central,364.25,0,0,58,3,67.0,76.0,66.0,70.0,71.42857142857143,70.39285714285714,1,4,17,0
2024-04-24,S05,SKU009,Beverages,Central,358.22,0,0,76,3,58.0,74.0,65.0,62.0,68.85714285714286,69.96428571428571,2,4,17,0
2024-04-25,S05,SKU009,Beverages,Central,358.21,0,0,63,8,76.0,68.0,82.0,60.0,69.14285714285714,70.46428571428571,3,4,17,0
2024-04-26,S05,SKU009,Beverages,Central,362.72,0,0,65,3,63.0,58.0,60.0,61.0,68.42857142857143,70.57142857142857,4,4,17,0
2024-04-27,S05,SKU009,Beverages,Central,360.88,0,0,68,8,65.0,68.0,93.0,74.0,69.42857142857143,70.71428571428571,5,4,17,1
2024-04-28,S05,SKU009,Beverages,Central,354.99,0,0,69,2,68.0,89.0,81.0,75.0,69.42857142857143,70.5,6,4,17,1
2024-04-29,S05,SKU009,Beverages,Central,362.85,0,0,71,5,69.0,67.0,68.0,65.0,66.57142857142857,70.28571428571429,0,4,18,0
2024-04-30,S05,SKU009,Beverages,Central,345.81,0,0,59,3,71.0,58.0,76.0,65.0,67.14285714285714,70.5,1,4,18,0
2024-05-01,S05,SKU009,Beverages,Central,359.59,0,0,61,5,59.0,76.0,74.0,69.0,67.28571428571429,70.28571428571429,2,5,18,0
2024-05-02,S05,SKU009,Beverages,Central,358.23,0,0,69,6,61.0,63.0,68.0,72.0,65.14285714285714,70.0,3,5,18,0
2024-05-03,S05,SKU009,Beverages,Central,357.14,0,0,59,4,69.0,65.0,58.0,62.0,66.0,69.89285714285714,4,5,18,0
2024-05-04,S05,SKU009,Beverages,Central,359.04,0,0,72,5,59.0,68.0,68.0,99.0,65.14285714285714,69.78571428571429,5,5,18,1
2024-05-05,S05,SKU009,Beverages,Central,354.68,0,0,65,5,72.0,69.0,89.0,68.0,65.71428571428571,68.82142857142857,6,5,18,1
2024-05-06,S05,SKU009,Beverages,Central,328.69,1,0,87,3,65.0,71.0,67.0,54.0,65.14285714285714,68.71428571428571,0,5,19,0
2024-05-07,S05,SKU009,Beverages,Central,360.11,0,0,67,5,87.0,59.0,58.0,66.0,67.42857142857143,69.89285714285714,1,5,19,0
2024-05-08,S05,SKU009,Beverages,Central,362.61,0,0,65,7,67.0,61.0,76.0,65.0,68.57142857142857,69.92857142857143,2,5,19,0
2024-05-09,S05,SKU009,Beverages,Central,345.59,0,0,62,9,65.0,69.0,63.0,82.0,69.14285714285714,69.92857142857143,3,5,19,0
2024-05-10,S05,SKU009,Beverages,Central,327.58,1,0,84,4,62.0,59.0,65.0,60.0,68.14285714285714,69.21428571428571,4,5,19,0
2024-05-11,S05,SKU009,Beverages,Central,354.53,0,0,80,9,84.0,72.0,68.0,93.0,71.71428571428571,70.07142857142857,5,5,19,1
2024-05-12,S05,SKU009,Beverages,Central,357.2,0,0,81,3,80.0,65.0,69.0,81.0,72.85714285714286,69.60714285714286,6,5,19,1
2024-05-13,S05,SKU009,Beverages,Central,354.29,0,0,60,6,81.0,87.0,71.0,68.0,75.14285714285714,69.60714285714286,0,5,20,0
2024-05-14,S05,SKU009,Beverages,Central,358.32,0,0,77,5,60.0,67.0,59.0,76.0,71.28571428571429,69.32142857142857,1,5,20,0
2024-05-15,S05,SKU009,Beverages,Central,349.19,0,0,69,6,77.0,65.0,61.0,74.0,72.71428571428571,69.35714285714286,2,5,20,0
2024-05-16,S05,SKU009,Beverages,Central,355.28,0,0,76,8,69.0,62.0,69.0,68.0,73.28571428571429,69.17857142857143,3,5,20,0
2024-05-17,S05,SKU009,Beverages,Central,329.05,1,0,86,2,76.0,84.0,59.0,58.0,75.28571428571429,69.46428571428571,4,5,20,0
2024-05-18,S05,SKU009,Beverages,Central,357.4,0,0,67,4,86.0,80.0,72.0,68.0,75.57142857142857,70.46428571428571,5,5,20,1
2024-05-19,S05,SKU009,Beverages,Central,355.19,0,0,67,2,67.0,81.0,65.0,89.0,73.71428571428571,70.42857142857143,6,5,20,1
2024-05-20,S05,SKU009,Beverages,Central,351.49,0,0,54,5,67.0,60.0,87.0,67.0,71.71428571428571,69.64285714285714,0,5,21,0
2024-05-21,S05,SKU009,Beverages,Central,366.38,0,0,57,9,54.0,77.0,67.0,58.0,70.85714285714286,69.17857142857143,1,5,21,0
2024-05-22,S05,SKU009,Beverages,Central,364.9,0,0,65,7,57.0,69.0,65.0,76.0,68.0,69.14285714285714,2,5,21,0
2024-05-23,S05,SKU009,Beverages,Central,346.19,0,0,64,2,65.0,76.0,62.0,63.0,67.42857142857143,68.75,3,5,21,0
2024-05-24,S05,SKU009,Beverages,Central,371.23,0,0,69,5,64.0,86.0,84.0,65.0,65.71428571428571,68.78571428571429,4,5,21,0
2024-05-25,S05,SKU009,Beverages,Central,356.88,0,0,68,8,69.0,67.0,80.0,68.0,63.285714285714285,68.92857142857143,5,5,21,1
2024-05-26,S05,SKU009,Beverages,Central,352.62,0,0,65,5,68.0,67.0,81.0,69.0,63.42857142857143,68.92857142857143,6,5,21,1
2024-05-27,S05,SKU009,Beverages,Central,359.01,0,0,61,3,65.0,54.0,60.0,71.0,63.142857142857146,68.78571428571429,0,5,22,0
2024-05-28,S05,SKU009,Beverages,Central,359.38,0,0,59,4,61.0,57.0,77.0,59.0,64.14285714285714,68.42857142857143,1,5,22,0
2024-05-29,S05,SKU009,Beverages,Central,358.65,0,0,60,6,59.0,65.0,69.0,61.0,64.42857142857143,68.42857142857143,2,5,22,0
2024-05-30,S05,SKU009,Beverages,Central,351.37,0,0,66,2,60.0,64.0,76.0,69.0,63.714285714285715,68.39285714285714,3,5,22,0
2024-05-31,S05,SKU009,Beverages,Central,357.17,0,0,70,5,66.0,69.0,86.0,59.0,64.0,68.28571428571429,4,5,22,0
2024-06-01,S05,SKU009,Beverages,Central,356.38,0,0,68,5,70.0,68.0,67.0,72.0,64.14285714285714,68.67857142857143,5,6,22,1
2024-06-02,S05,SKU009,Beverages,Central,350.87,0,0,60,3,68.0,65.0,67.0,65.0,64.14285714285714,68.53571428571429,6,6,22,1
2024-06-03,S05,SKU009,Beverages,Central,357.88,0,0,64,2,60.0,61.0,54.0,87.0,63.42857142857143,68.35714285714286,0,6,23,0
2024-06-04,S05,SKU009,Beverages,Central,359.72,0,0,63,5,64.0,59.0,57.0,67.0,63.857142857142854,67.53571428571429,1,6,23,0
2024-06-05,S05,SKU009,Beverages,Central,357.53,0,0,65,5,63.0,60.0,65.0,65.0,64.42857142857143,67.39285714285714,2,6,23,0
2024-06-06,S05,SKU009,Beverages,Central,357.22,0,0,59,4,65.0,66.0,64.0,62.0,65.14285714285714,67.39285714285714,3,6,23,0
2024-06-07,S05,SKU009,Beverages,Central,351.81,0,0,64,8,59.0,70.0,69.0,84.0,64.14285714285714,67.28571428571429,4,6,23,0
2024-06-08,S05,SKU009,Beverages,Central,352.3,0,0,69,4,64.0,68.0,68.0,80.0,63.285714285714285,66.57142857142857,5,6,23,1
2024-06-09,S05,SKU009,Beverages,Central,343.61,0,0,66,8,69.0,60.0,65.0,81.0,63.42857142857143,66.17857142857143,6,6,23,1
2024-06-10,S05,SKU009,Beverages,Central,355.09,0,0,58,7,66.0,64.0,61.0,60.0,64.28571428571429,65.64285714285714,0,6,24,0
2024-06-11,S05,SKU009,Beverages,Central,366.68,0,0,65,4,58.0,63.0,59.0,77.0,63.42857142857143,65.57142857142857,1,6,24,0
2024-06-12,S05,SKU009,Beverages,Central,356.6,0,0,55,9,65.0,65.0,60.0,69.0,63.714285714285715,65.14285714285714,2,6,24,0
2024-06-13,S05,SKU009,Beverages,Central,319.74,1,0,83,6,55.0,59.0,66.0,76.0,62.285714285714285,64.64285714285714,3,6,24,0
2024-06-14,S05,SKU009,Beverages,Central,352.47,0,0,62,5,83.0,64.0,70.0,86.0,65.71428571428571,64.89285714285714,4,6,24,0
2024-06-15,S05,SKU009,Beverages,Central,351.47,0,0,67,6,62.0,69.0,68.0,67.0,65.42857142857143,64.03571428571429,5,6,24,1
2024-06-16,S05,SKU009,Beverages,Central,361.32,0,0,54,8,67.0,66.0,60.0,67.0,65.14285714285714,64.03571428571429,6,6,24,1
2024-06-17,S05,SKU009,Beverages,Central,353.27,0,0,61,3,54.0,58.0,64.0,54.0,63.42857142857143,63.57142857142857,0,6,25,0
2024-06-18,S05,SKU009,Beverages,Central,363.82,0,0,57,8,61.0,65.0,63.0,57.0,63.857142857142854,63.82142857142857,1,6,25,0
2024-06-19,S05,SKU009,Beverages,Central,332.65,1,0,76,7,57.0,55.0,65.0,65.0,62.714285714285715,63.82142857142857,2,6,25,0
2024-06-20,S05,SKU009,Beverages,Central,356.62,0,0,60,5,76.0,83.0,59.0,64.0,65.71428571428571,64.21428571428571,3,6,25,0
2024-06-21,S05,SKU009,Beverages,Central,362.62,0,0,59,3,60.0,62.0,64.0,69.0,62.42857142857143,64.07142857142857,4,6,25,0
2024-06-22,S05,SKU009,Beverages,Central,353.68,0,0,58,8,59.0,67.0,69.0,68.0,62.0,63.714285714285715,5,6,25,1
2024-06-23,S05,SKU009,Beverages,Central,364.9,0,0,69,4,58.0,54.0,66.0,65.0,60.714285714285715,63.357142857142854,6,6,25,1
2024-06-24,S05,SKU009,Beverages,Central,346.82,0,0,58,9,69.0,61.0,58.0,61.0,62.857142857142854,63.5,0,6,26,0
2024-06-25,S05,SKU009,Beverages,Central,357.92,0,0,65,2,58.0,57.0,65.0,59.0,62.42857142857143,63.392857142857146,1,6,26,0
2024-06-26,S05,SKU009,Beverages,Central,345.0,0,0,64,8,65.0,76.0,55.0,60.0,63.57142857142857,63.607142857142854,2,6,26,0
2024-06-27,S05,SKU009,Beverages,Central,354.48,0,0,57,2,64.0,60.0,83.0,66.0,61.857142857142854,63.75,3,6,26,0
2024-06-28,S05,SKU009,Beverages,Central,353.53,0,0,55,5,57.0,59.0,62.0,70.0,61.42857142857143,63.42857142857143,4,6,26,0
2024-06-29,S05,SKU009,Beverages,Central,357.27,0,0,60,4,55.0,58.0,67.0,68.0,60.857142857142854,62.892857142857146,5,6,26,1
2024-06-30,S05,SKU009,Beverages,Central,360.2,0,0,64,6,60.0,69.0,54.0,60.0,61.142857142857146,62.607142857142854,6,6,26,1
2024-07-01,S05,SKU009,Beverages,Central,355.64,0,0,58,3,64.0,58.0,61.0,64.0,60.42857142857143,62.75,0,7,27,0
2024-07-02,S05,SKU009,Beverages,Central,362.18,0,0,53,3,58.0,65.0,57.0,63.0,60.42857142857143,62.535714285714285,1,7,27,0
2024-07-03,S05,SKU009,Beverages,Central,348.08,0,0,51,8,53.0,64.0,76.0,65.0,58.714285714285715,62.17857142857143,2,7,27,0
2024-07-04,S05,SKU009,Beverages,Central,363.02,0,0,52,5,51.0,57.0,60.0,59.0,56.857142857142854,61.67857142857143,3,7,27,0
2024-07-05,S05,SKU009,Beverages,Central,361.16,0,0,54,3,52.0,55.0,59.0,64.0,56.142857142857146,61.42857142857143,4,7,27,0
2024-07-06,S05,SKU009,Beverages,Central,354.81,0,0,63,2,54.0,60.0,58.0,69.0,56.0,61.07142857142857,5,7,27,1
2024-07-07,S05,SKU009,Beverages,Central,324.75,1,0,77,2,63.0,64.0,69.0,66.0,56.42857142857143,60.857142857142854,6,7,27,1
2024-07-08,S05,SKU009,Beverages,Central,357.19,0,0,59,7,77.0,58.0,58.0,58.0,58.285714285714285,61.25,0,7,28,0
2024-07-09,S05,SKU009,Beverages,Central,350.02,0,0,59,7,59.0,53.0,65.0,65.0,58.42857142857143,61.285714285714285,1,7,28,0
2024-07-10,S05,SKU009,Beverages,Central,355.28,0,0,53,2,59.0,51.0,64.0,55.0,59.285714285714285,61.07142857142857,2,7,28,0
2024-07-11,S05,SKU009,Beverages,Central,355.46,0,0,69,4,53.0,52.0,57.0,83.0,59.57142857142857,61.0,3,7,28,0
2024-07-12,S05,SKU009,Beverages,Central,362.29,0,0,58,7,69.0,54.0,55.0,62.0,62.0,60.5,4,7,28,0
2024-07-13,S05,SKU009,Beverages,Central,355.83,0,0,51,8,58.0,63.0,60.0,67.0,62.57142857142857,60.357142857142854,5,7,28,1
2024-07-14,S05,SKU009,Beverages,Central,354.49,0,0,59,7,51.0,77.0,64.0,54.0,60.857142857142854,59.785714285714285,6,7,28,1
2024-07-15,S05,SKU009,Beverages,Central,354.42,0,0,52,6,59.0,59.0,58.0,61.0,58.285714285714285,59.964285714285715,0,7,29,0
2024-07-16,S05,SKU009,Beverages,Central,368.28,0,0,48,6,52.0,59.0,53.0,57.0,57.285714285714285,59.642857142857146,1,7,29,0
2024-07-17,S05,SKU009,Beverages,Central,323.08,1,0,69,5,48.0,53.0,51.0,76.0,55.714285714285715,59.32142857142857,2,7,29,0
